"publishedTimeText","simpleText","votes","author","isReply","isHearted","isPinned","isPaid","paidAmount","isSponsor","sponsorshipMonths"
"1 year ago"," @adnaanmuhammed8784  That's not true","0","@anuragmondal","true","false","false","false","","false",""
"1 year ago (edited)"," @ggyrcrrs.7  bro  if that is his entry salary then imagine after 5-6 years literally 1-2CPA package bro","0","@mobchoir","true","false","false","false","","false",""
"1 year ago (edited)"," @mobchoir  maybe","0","@ggyrcrrs.7","true","false","false","false","","false",""
"1 year ago (edited)","Yes Tharun! This is a major problem in this younger genz, students don't have patient these days...BTW, video would be amazing❤🔥","45","@Satyendra.C19","false","true","false","false","","false",""
"1 year ago","Thank youuuu ❤","7","@TharunSpeaks","true","false","false","false","","false",""
"1 year ago"," @TharunSpeaks  one suggestion make a video WHY INDIAN STUDENT DONT KNOW WHAT THEY WANT TO DO OR WHERE IS THEIR INTEREST PASSION OR INNER SENSE","4","@khoonkharr","true","false","false","false","","false",""
"1 year ago"," @khoonkharr  good topic bro","1","@cesraw","true","false","false","false","","false",""
"1 year ago"," @cesraw  thanks bro","1","@khoonkharr","true","false","false","false","","false",""
"1 year ago (edited)","@Nikitha Steffi TBH there's no solution u know how i got to knew about this vast world and how i know today where is my interest all credits goes to my American Canadian and British friends. They have helped me(on internet). Then i get to knew that here I don't know anything expect about some little stuff.","0","@khoonkharr","true","false","false","false","","false",""
"1 year ago (edited)","@Nikitha Steffi u misunderstood","0","@khoonkharr","true","false","false","false","","false",""
"1 year ago (edited)","4:18  I was expecting Mohit ryan sir to start the discussion but Arvind sir is also a very great teacher and aspiration for me ... A lots of thanks to Arvind sir😊😊😊","41","@chuparustum_3.o","false","true","false","false","","false",""
"1 year ago","I'm preparing for jee2024  And i have belief in myself that I will definitely score AIR 1","4","@chuparustum_3.o","true","false","false","false","","false",""
"1 year ago","Waste sir doesn't know English itself","0","@Sanjay_Narayanan","true","false","false","false","","false",""
"1 year ago","​ @Sanjay_Narayanan  dumba*s why do you see english as a measurement of intelligence....this is also our fault...you think people who can speak in english are better...why..cant you understand hindi or any other language?...ITS JUST A LANGUAGE...you are the fool here","0","@subhrojitdas9541","true","false","false","false","","false",""
"1 year ago"," @Sanjay_Narayanan  language doesn't matter, the way of teaching matters..","2","@ammukodijuttu","true","false","false","false","","false",""
"1 year ago","​ @chuparustum_3.o  bruh forget results what that man said "" love the process""","0","@aditsaini5094","true","false","false","false","","false",""
"1 year ago","Well if that student doesn't understand the language.... then it's a total waste uh😂","0","@Sanjay_Narayanan","true","false","false","false","","false",""
"1 year ago"," @Sanjay_Narayanan  it's waste for you but not for Hindi speaking students. Even I am from south India, before I can't understand any Hindi sentence but with time I learned Hindi and subject at a time.","2","@ammukodijuttu","true","false","false","false","","false",""
"1 year ago"," @ammukodijuttu  but why does speak Hindi even though he knows English","0","@Sanjay_Narayanan","true","false","false","false","","false",""
"1 year ago"," @Sanjay_Narayanan  for students comfort. Most of the students are Hindi students. Instead of learning in English, everyone understand easily in their mother tongue.","1","@ammukodijuttu","true","false","false","false","","false",""
"1 year ago"," @ammukodijuttu  how do you know arvind sir","0","@Sanjay_Narayanan","true","false","false","false","","false",""
"1 year ago"," @Sanjay_Narayanan  through vedantu jee","0","@ammukodijuttu","true","false","false","false","","false",""
"1 year ago (edited)","​​ @Sanjay_Narayanan  the heights he has achieved in life u have not experienced 0.1% of it","2","@KrishnParth712","true","false","false","false","","false",""
"1 year ago (edited)"," @Sanjay_Narayanan  your mom is flat.","0","@jeeaspirantofficial","true","false","false","false","","false",""
"1 year ago","​ @Sanjay_Narayanan  dude ur problem u don't know hindi living in this country so no point of arguing","0","@animesh5527","true","false","false","false","","false",""
"1 year ago"," @animesh5527  if Hindi is living in this country.... what will the would South Indian people will do...just look at the mouths of Hindi speakers who wantedly speak Hindi even though they know English....","0","@Sanjay_Narayanan","true","false","false","false","","false",""
"1 year ago (edited)","The best way to not suffer depression even after being an IIT-JEE aspirant- inculcate the BACKBENCHER SWAG....literally, being a back bencher topper in my middle school days has helped me a lot so far in my preperation......When things get out of hand I always have a ""jo hoga dekha jayega "" type of attitude....and finally I am getting around 190-200 marks and around 500-600 AIR on my mock tests, so all's well I think...and if not...jo hoga dekha jayega....What I think causes problems is the fact that people tend to value the competition more than the learning  process.....flip it the other way round and you are gonna be fine..... And keep up the good work Tharun bhaiya...I'm a big fan🤗","40","@subhayanroychowdhury199","false","true","false","false","","false",""
"1 year ago","Correct!","3","@student2204","true","false","false","false","","false",""
"1 year ago","What's ur rank in jee advanced 23?","1","@mr_anonymous123","true","false","false","false","","false",""
"1 year ago (edited)","I chose this path of JEE preparation myself but after more than 1 year of class 11 and quater of class 12 I feel fatigued. I don't hate studying, I am not depressed but I feel like this should be over as soon as possible (not my life, I mean this preparation period😅). I want to go out explore things. I don't feel like doing same things everyday.  I am not going to give up thats the one thing I know, I don't know if I am going to ckear the exam but I will complete the journey on the path I chose. Thanks to my friends, they are stress relievers.","40","@vedanshsingh5097","false","false","false","false","","false",""
"1 year ago","At least you have friends...all I have are competitors","3","@subhayanroychowdhury199","true","false","false","false","","false",""
"1 year ago"," @subhayanroychowdhury199  Kota mein ho toh apne dosto se call kr liya kro ya fir thodi der koi multiplayer game khel liya kro unke sath like bgmi (limit mein maximum 4 hrs a week). This helps to me.","0","@vedanshsingh5097","true","false","false","false","","false",""
